ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
432.1,harvest,mon_L3_01,0.0,0.00,0.00
434.1,harvest,mon_L3_00,275.7,16.08,16.08
434.1,harvest,mon_L3_01,0.0,0.00,0.00
436.1,harvest,mon_L3_00,264.5,16.12,16.11
436.1,harvest,mon_L3_01,0.0,0.00,0.00
438.1,harvest,mon_L3_00,270.6,16.09,16.09
438.1,harvest,mon_L3_01,0.0,0.00,0.00
440.1,harvest,mon_L3_00,245.3,16.10,16.10
440.1,harvest,mon_L3_01,0.0,0.00,0.00
442.1,harvest,mon_L3_00,252.1,16.18,16.18
442.1,harvest,mon_L3_01,0.0,0.00,0.00
444.1,harvest,mon_L3_00,260.3,16.04,16.05
444.1,harvest,mon_L3_01,0.0,0.00,0.00
446.1,harvest,mon_L3_00,267.4,16.11,16.11
446.1,harvest,mon_L3_01,0.0,0.00,0.00
448.1,harvest,mon_L3_00,265.5,16.09,16.08
448.1,harvest,mon_L3_01,0.0,0.00,0.00
450.1,harvest,mon_L3_00,250.3,16.13,16.13
450.1,harvest,mon_L3_01,0.0,0.00,0.00
452.1,harvest,mon_L3_00,271.9,16.13,16.14
452.1,harvest,mon_L3_01,0.0,0.00,0.00
454.1,harvest,mon_L3_00,271.9,16.11,16.11
454.1,harvest,mon_L3_01,0.0,0.00,0.00
456.1,harvest,mon_L3_00,271.3,16.19,16.19
456.1,harvest,mon_L3_01,0.0,0.00,0.00
458.1,harvest,mon_L3_00,270.2,16.15,16.15
458.1,harvest,mon_L3_01,0.0,0.00,0.00
460.1,harvest,mon_L3_00,253.4,16.13,16.13
460.1,harvest,mon_L3_01,0.0,0.00,0.00
462.1,harvest,mon_L3_00,267.8,16.07,16.07
462.1,harvest,mon_L3_01,0.0,0.00,0.00
464.1,harvest,mon_L3_00,254.6,16.17,16.17
464.1,harvest,mon_L3_01,0.0,0.00,0.00
466.1,harvest,mon_L3_00,258.0,16.26,16.26
466.1,harvest,mon_L3_01,0.0,0.00,0.00
468.1,harvest,mon_L3_00,240.9,16.25,16.25
468.1,harvest,mon_L3_01,0.0,0.00,0.00
470.1,harvest,mon_L3_00,234.7,16.25,16.25
470.1,harvest,mon_L3_01,0.0,0.00,0.00
472.1,harvest,mon_L3_00,246.9,16.18,16.18
472.1,harvest,mon_L3_01,0.0,0.00,0.00
474.1,harvest,mon_L3_00,238.5,16.24,16.24
474.1,harvest,mon_L3_01,0.0,0.00,0.00
476.1,harvest,mon_L3_00,248.4,16.24,16.24
476.1,harvest,mon_L3_01,0.0,0.00,0.00
478.1,harvest,mon_L3_00,246.0,16.29,16.29
478.1,harvest,mon_L3_01,0.0,0.00,0.00
480.1,harvest,mon_L3_00,238.9,16.17,16.16
480.1,harvest,mon_L3_01,0.0,0.00,0.00
482.1,harvest,mon_L3_00,255.7,16.13,16.13
482.1,harvest,mon_L3_01,0.0,0.00,0.00
484.1,harvest,mon_L3_00,262.0,16.21,16.21
484.1,harvest,mon_L3_01,0.0,0.00,0.00
486.1,harvest,mon_L3_00,237.2,16.18,16.18
486.1,harvest,mon_L3_01,0.0,0.00,0.00
488.1,harvest,mon_L3_00,241.4,16.31,16.31
488.1,harvest,mon_L3_01,0.0,0.00,0.00
490.1,harvest,mon_L3_00,258.6,16.20,16.20
490.1,harvest,mon_L3_01,0.0,0.00,0.00
492.2,harvest,mon_L3_00,276.2,16.23,16.23
492.2,harvest,mon_L3_01,0.0,0.00,0.00
494.2,harvest,mon_L3_00,278.1,16.15,16.15
