ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
256.1,harvest,mon_L3_01,275.6,89.10,89.10
258.1,harvest,mon_L3_00,264.6,62.96,0.00
258.1,harvest,mon_L3_01,278.8,88.95,88.96
260.1,harvest,mon_L3_00,266.6,62.98,0.00
260.1,harvest,mon_L3_01,273.0,88.64,88.64
262.1,harvest,mon_L3_00,271.3,62.74,0.00
262.1,harvest,mon_L3_01,263.3,88.98,88.98
264.1,harvest,mon_L3_00,275.5,62.43,0.00
264.1,harvest,mon_L3_01,276.9,88.73,88.73
266.1,harvest,mon_L3_00,277.6,62.73,0.00
266.1,harvest,mon_L3_01,276.4,88.51,88.51
268.1,harvest,mon_L3_00,274.0,63.18,0.00
268.1,harvest,mon_L3_01,273.8,89.04,89.04
270.1,harvest,mon_L3_00,267.5,63.11,0.00
270.1,harvest,mon_L3_01,273.0,89.14,89.15
272.1,harvest,mon_L3_00,271.5,63.02,0.00
272.1,harvest,mon_L3_01,271.9,89.22,89.22
274.1,harvest,mon_L3_00,276.3,63.05,0.00
274.1,harvest,mon_L3_01,265.5,89.23,89.23
276.1,harvest,mon_L3_00,277.7,63.11,0.00
276.1,harvest,mon_L3_01,273.4,89.19,89.19
278.1,harvest,mon_L3_00,278.7,63.17,0.00
278.1,harvest,mon_L3_01,272.2,89.14,89.14
280.1,harvest,mon_L3_00,274.3,63.20,0.00
280.1,harvest,mon_L3_01,264.8,89.16,89.16
282.1,harvest,mon_L3_00,261.9,63.43,0.00
282.1,harvest,mon_L3_01,257.6,89.04,89.04
284.1,harvest,mon_L3_00,266.6,63.37,0.00
284.1,harvest,mon_L3_01,271.1,89.55,89.55
286.1,harvest,mon_L3_00,269.9,63.44,0.00
286.1,harvest,mon_L3_01,274.2,89.23,89.23
288.1,harvest,mon_L3_00,271.5,63.60,0.00
288.1,harvest,mon_L3_01,270.7,89.48,89.48
290.1,harvest,mon_L3_00,260.9,63.37,0.00
290.1,harvest,mon_L3_01,271.3,89.64,89.64
292.1,harvest,mon_L3_00,262.6,62.51,0.00
292.1,harvest,mon_L3_01,270.4,88.66,88.66
294.1,harvest,mon_L3_00,266.7,62.45,0.00
294.1,harvest,mon_L3_01,270.8,88.56,88.56
296.1,harvest,mon_L3_00,264.8,62.54,0.00
296.1,harvest,mon_L3_01,270.5,88.63,88.63
298.1,harvest,mon_L3_00,266.8,62.58,0.00
298.1,harvest,mon_L3_01,269.9,88.76,88.76
300.1,harvest,mon_L3_00,271.9,62.58,0.00
300.1,harvest,mon_L3_01,272.7,88.71,88.71
302.1,harvest,mon_L3_00,269.9,62.51,0.00
302.1,harvest,mon_L3_01,272.6,88.66,88.66
304.1,harvest,mon_L3_00,262.3,62.68,0.00
304.1,harvest,mon_L3_01,271.5,88.66,88.66
306.1,harvest,mon_L3_00,274.1,62.72,0.00
306.1,harvest,mon_L3_01,274.5,88.46,88.46
308.1,harvest,mon_L3_00,243.3,62.63,0.00
